,emotion,year,percentile,size,genre,position,color
74,Dutifulness,1997,0.4925747166865012,0.4925747166865012,Pop,12,#e6beff
75,Dutifulness,2007,0.2014764350620733,0.2014764350620733,Pop,12,#e6beff
76,Dutifulness,2017,0.13314857757827298,0.13314857757827298,Pop,12,#e6beff
77,Emotionality,1957,0.9915830883026098,0.9915830883026098,Pop,11,#008080
78,Emotionality,1967,0.5535398846483718,0.5535398846483718,Pop,11,#008080
79,Emotionality,1977,0.9611720673542478,0.9611720673542478,Pop,11,#008080
80,Emotionality,1987,0.9844186702129724,0.9844186702129724,Pop,11,#008080
81,Emotionality,1997,0.9618751514248832,0.9618751514248832,Pop,11,#008080
82,Emotionality,2007,0.9135913317075418,0.9135913317075418,Pop,11,#008080
83,Emotionality,2017,0.505750817344041,0.505750817344041,Pop,11,#008080
84,Excitement-seeking,1957,0.7168915084135667,0.7168915084135667,Pop,18,#ffd8b1
85,Excitement-seeking,1967,0.648004347901563,0.648004347901563,Pop,18,#ffd8b1
86,Excitement-seeking,1977,0.4589098820458537,0.4589098820458537,Pop,18,#ffd8b1
87,Excitement-seeking,1987,0.9223313753348009,0.9223313753348009,Pop,18,#ffd8b1
88,Excitement-seeking,1997,0.8200110914988736,0.8200110914988736,Pop,18,#ffd8b1
89,Excitement-seeking,2007,0.8723712822718501,0.8723712822718501,Pop,18,#ffd8b1
90,Excitement-seeking,2017,0.8252689432955256,0.8252689432955256,Pop,18,#ffd8b1
91,Fiery,1957,0.2223978516956534,0.2223978516956534,Pop,5,#f58231
92,Fiery,1967,0.4024170658977285,0.4024170658977285,Pop,5,#f58231
93,Fiery,1977,0.04759801840169231,0.04759801840169231,Pop,5,#f58231
94,Fiery,1987,0.3690995542142221,0.3690995542142221,Pop,5,#f58231
95,Fiery,1997,0.1124864696711202,0.1124864696711202,Pop,5,#f58231
96,Fiery,2007,0.13038468047117166,0.13038468047117166,Pop,5,#f58231
97,Fiery,2017,0.10570757930501036,0.10570757930501036,Pop,5,#f58231
98,Gregariousness,1957,0.4370915514123113,0.4370915514123113,Pop,28,##9ACBEA
99,Gregariousness,1967,0.31794823532744043,0.31794823532744043,Pop,28,##9ACBEA
100,Gregariousness,1977,0.6750151919168412,0.6750151919168412,Pop,28,##9ACBEA
101,Gregariousness,1987,0.7970371148732494,0.7970371148732494,Pop,28,##9ACBEA
102,Gregariousness,1997,0.5401123980115572,0.5401123980115572,Pop,28,##9ACBEA
103,Gregariousness,2007,0.7407385829959057,0.7407385829959057,Pop,28,##9ACBEA
104,Gregariousness,2017,0.9648628167635768,0.9648628167635768,Pop,28,##9ACBEA
105,Imagination,1957,0.92341706633705,0.92341706633705,Pop,16,#aaffc3
106,Imagination,1967,0.9837986738495952,0.9837986738495952,Pop,16,#aaffc3
107,Imagination,1977,0.7806325163291401,0.7806325163291401,Pop,16,#aaffc3
108,Imagination,1987,0.9008954270988738,0.9008954270988738,Pop,16,#aaffc3
109,Imagination,1997,0.8075561936777639,0.8075561936777639,Pop,16,#aaffc3
110,Imagination,2007,0.7114360318249632,0.7114360318249632,Pop,16,#aaffc3
111,Imagination,2017,0.6545966067876061,0.6545966067876061,Pop,16,#aaffc3
112,Immoderation,1957,0.6004182132621312,0.6004182132621312,Pop,20,#808080
113,Immoderation,1967,0.7179103605434687,0.7179103605434687,Pop,20,#808080
114,Immoderation,1977,0.2943492011063305,0.2943492011063305,Pop,20,#808080
115,Immoderation,1987,0.5693990783865719,0.5693990783865719,Pop,20,#808080
116,Immoderation,1997,0.2794014987621809,0.2794014987621809,Pop,20,#808080
117,Immoderation,2007,0.6807972476514514,0.6807972476514514,Pop,20,#808080
118,Immoderation,2017,0.3499040014086606,0.3499040014086606,Pop,20,#808080
119,Intellect,1957,0.8594582616244121,0.8594582616244121,Pop,21,#000000
120,Intellect,1967,0.8951273594809379,0.8951273594809379,Pop,21,#000000
121,Intellect,1977,0.8834332524433611,0.8834332524433611,Pop,21,#000000
122,Intellect,1987,0.5940391086917751,0.5940391086917751,Pop,21,#000000
123,Intellect,1997,0.7405968789830231,0.7405968789830231,Pop,21,#000000
124,Intellect,2007,0.7856777463774542,0.7856777463774542,Pop,21,#000000
125,Intellect,2017,0.5685917216874129,0.5685917216874129,Pop,21,#000000
126,Melancholy,1957,0.8588626688317322,0.8588626688317322,Pop,15,#800000
127,Melancholy,1967,0.5706615720007152,0.5706615720007152,Pop,15,#800000
128,Melancholy,1977,0.2514347326626757,0.2514347326626757,Pop,15,#800000
129,Melancholy,1987,0.6391491572382412,0.6391491572382412,Pop,15,#800000
130,Melancholy,1997,0.5287663291275057,0.5287663291275057,Pop,15,#800000
131,Melancholy,2007,0.612859170758101,0.612859170758101,Pop,15,#800000
132,Melancholy,2017,0.19564507590565544,0.19564507590565544,Pop,15,#800000
133,Modesty,1957,0.9569055503630608,0.9569055503630608,Pop,14,#fffac8
134,Modesty,1967,0.5569960480186283,0.5569960480186283,Pop,14,#fffac8
135,Modesty,1977,0.9794323016551164,0.9794323016551164,Pop,14,#fffac8
136,Modesty,1987,0.8646019905242344,0.8646019905242344,Pop,14,#fffac8
137,Modesty,1997,0.9716648871816784,0.9716648871816784,Pop,14,#fffac8
138,Modesty,2007,0.9014592647444826,0.9014592647444826,Pop,14,#fffac8
139,Modesty,2017,0.6030748335507835,0.6030748335507835,Pop,14,#fffac8
140,Orderliness,1957,0.4677067135733259,0.4677067135733259,Pop,17,#808000
141,Orderliness,1967,0.7922342232088398,0.7922342232088398,Pop,17,#808000
142,Orderliness,1977,0.9385591807067664,0.9385591807067664,Pop,17,#808000
143,Orderliness,1987,0.6613319366411035,0.6613319366411035,Pop,17,#808000
144,Orderliness,1997,0.6541209373547252,0.6541209373547252,Pop,17,#808000
145,Orderliness,2007,0.4531677247190044,0.4531677247190044,Pop,17,#808000
146,Orderliness,2017,0.9618644907875628,0.9618644907875628,Pop,17,#808000
147,Outgoing,1957,0.6451357209017683,0.6451357209017683,Pop,23,#F84EB8
148,Outgoing,1967,0.3391273071673384,0.3391273071673384,Pop,23,#F84EB8
149,Outgoing,1977,0.7653266605228077,0.7653266605228077,Pop,23,#F84EB8
150,Outgoing,1987,0.7968354230338551,0.7968354230338551,Pop,23,#F84EB8
151,Outgoing,1997,0.6048728565038186,0.6048728565038186,Pop,23,#F84EB8
152,Outgoing,2007,0.6201656464986696,0.6201656464986696,Pop,23,#F84EB8
153,Outgoing,2017,0.9486807520162078,0.9486807520162078,Pop,23,#F84EB8
154,Prone to worry,1957,0.6477066743844296,0.6477066743844296,Pop,10,#fabebe
155,Prone to worry,1967,0.3211110597378378,0.3211110597378378,Pop,10,#fabebe
156,Prone to worry,1977,0.07391805655388027,0.07391805655388027,Pop,10,#fabebe
157,Prone to worry,1987,0.4851979751652508,0.4851979751652508,Pop,10,#fabebe
158,Prone to worry,1997,0.19381381703811207,0.19381381703811207,Pop,10,#fabebe
159,Prone to worry,2007,0.28655966778195235,0.28655966778195235,Pop,10,#fabebe
160,Prone to worry,2017,0.04505557992550163,0.04505557992550163,Pop,10,#fabebe
161,Self-consciousness,1957,0.3634426578444567,0.3634426578444567,Pop,25,#586185
162,Self-consciousness,1967,0.4879720128780729,0.4879720128780729,Pop,25,#586185
163,Self-consciousness,1977,0.09503035043721296,0.09503035043721296,Pop,25,#586185
164,Self-consciousness,1987,0.16689173566734633,0.16689173566734633,Pop,25,#586185
165,Self-consciousness,1997,0.2868027452445028,0.2868027452445028,Pop,25,#586185
166,Self-consciousness,2007,0.3186646880220993,0.3186646880220993,Pop,25,#586185
167,Self-consciousness,2017,0.04360541920166289,0.04360541920166289,Pop,25,#586185
168,Self-discipline,1957,0.2509430544173755,0.2509430544173755,Pop,22,#B06A3F
169,Self-discipline,1967,0.13180106894739918,0.13180106894739918,Pop,22,#B06A3F
170,Self-discipline,1977,0.7762779979687187,0.7762779979687187,Pop,22,#B06A3F
171,Self-discipline,1987,0.2982085705086667,0.2982085705086667,Pop,22,#B06A3F
172,Self-discipline,1997,0.6834296489735239,0.6834296489735239,Pop,22,#B06A3F
173,Self-discipline,2007,0.3572433607300066,0.3572433607300066,Pop,22,#B06A3F
174,Self-discipline,2017,0.8463953471376024,0.8463953471376024,Pop,22,#B06A3F
175,Self-efficacy,1957,0.17154524851153552,0.17154524851153552,Pop,27,#ECF190
176,Self-efficacy,1967,0.06439052045092758,0.06439052045092758,Pop,27,#ECF190
177,Self-efficacy,1977,0.13323045420173274,0.13323045420173274,Pop,27,#ECF190
178,Self-efficacy,1987,0.3709968501813004,0.3709968501813004,Pop,27,#ECF190
179,Self-efficacy,1997,0.31563625739722584,0.31563625739722584,Pop,27,#ECF190
180,Self-efficacy,2007,0.12014443271853564,0.12014443271853564,Pop,27,#ECF190
181,Self-efficacy,2017,0.3270344031848957,0.3270344031848957,Pop,27,#ECF190
182,Susceptible to stress,1957,0.7978521233071569,0.7978521233071569,Pop,30,##700C05
183,Susceptible to stress,1967,0.4372320578810927,0.4372320578810927,Pop,30,##700C05
184,Susceptible to stress,1977,0.3769196619690788,0.3769196619690788,Pop,30,##700C05
185,Susceptible to stress,1987,0.6305789504071844,0.6305789504071844,Pop,30,##700C05
186,Susceptible to stress,1997,0.5374194763554545,0.5374194763554545,Pop,30,##700C05
187,Susceptible to stress,2007,0.5804273508174871,0.5804273508174871,Pop,30,##700C05
188,Susceptible to stress,2017,0.11110823224984452,0.11110823224984452,Pop,30,##700C05
189,Sympathy,1957,0.9867786804922382,0.9867786804922382,Pop,24,#074D26
190,Sympathy,1967,0.8369627683179408,0.8369627683179408,Pop,24,#074D26
191,Sympathy,1977,0.9742530879580428,0.9742530879580428,Pop,24,#074D26
192,Sympathy,1987,0.8342341831679805,0.8342341831679805,Pop,24,#074D26
193,Sympathy,1997,0.9113433336055642,0.9113433336055642,Pop,24,#074D26
194,Sympathy,2007,0.7418592225666149,0.7418592225666149,Pop,24,#074D26
195,Sympathy,2017,0.4533981852898604,0.4533981852898604,Pop,24,#074D26
196,Trust,1957,0.25060277495244865,0.25060277495244865,Pop,29,#662584
197,Trust,1967,0.2884342632703315,0.2884342632703315,Pop,29,#662584
198,Trust,1977,0.3396452643391989,0.3396452643391989,Pop,29,#662584
199,Trust,1987,0.10111338419405796,0.10111338419405796,Pop,29,#662584
200,Trust,1997,0.28007021013842226,0.28007021013842226,Pop,29,#662584
201,Trust,2007,0.10464602570986553,0.10464602570986553,Pop,29,#662584
202,Trust,2017,0.1742920848939759,0.1742920848939759,Pop,29,#662584
203,Uncompromising,1957,0.8953738761204818,0.8953738761204818,Pop,19,#000080
204,Uncompromising,1967,0.6225724262286625,0.6225724262286625,Pop,19,#000080
205,Uncompromising,1977,0.9960089173214606,0.9960089173214606,Pop,19,#000080
206,Uncompromising,1987,0.8341366665532063,0.8341366665532063,Pop,19,#000080
207,Uncompromising,1997,0.9854147557520736,0.9854147557520736,Pop,19,#000080
208,Uncompromising,2007,0.9062519462121518,0.9062519462121518,Pop,19,#000080
209,Uncompromising,2017,0.8864776967344159,0.8864776967344159,Pop,19,#000080
